"AÑO","MES","LÍNEA FONDER","TIPO DE PERSONA","TAMAÑO DE EMPRESA","SECTOR ECONÓMICO","MUNICIPIO","DESTINO","MONTO OTORGADO ($)","PLAZO","GENERO DEL SOLICITANTE","SITUACIÓN DEL SOLICITANTE","DESCENDENCIA DEL SOLICITANTE"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Obando","Capital de trabajo","2,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buga","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Candelaria","Capital de trabajo","4,000,000","35","Mujer","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Bugalagrande","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Caucásico"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Palmira","Capital de trabajo","5,100,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buga","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Palmira","Inversión","4,500,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","500,000","1","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","El Cerrito","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","La Cumbre","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","24","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","El Cerrito","Pago de deudas","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,100,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","24","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","3,500,000","15","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,000,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Candelaria","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Inversión","5,000,000","35","Mujer","Madre cabeza de hogar","Mulato"
"2,024","10","1","Persona Natural","Microempresa","Servicios","La Unión","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Jamundí","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","La Unión","Inversión","5,000,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Buenaventura","Capital de trabajo","4,500,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","18","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","La Cumbre","Inversión","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Cali","Pago de deudas","5,200,000","19","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,000,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","San Pedro","Inversión","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Transporte","Yumbo","Capital de trabajo","3,500,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Transporte","Cali","Capital de trabajo","1,500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Capital de trabajo","4,000,000","35","Hombre","Ninguno","Otros"
"2,024","11","1","Persona Natural","Microempresa","Agropecuario","Tuluá","Capital de trabajo","5,200,000","36","Hombre","Desplazado por conflicto armado","Otros"
